url_convocatoria,Cantidad De Vacantes:,Número De Convocatoria:,Remuneración:,Fecha Inicio De Publicación:,Fecha Fin De Publicación:,Experiencia:,Formación Académica - Perfil:,Especialización:,Conocimiento:,Competencias:,position,institution,uuid
https://www.gob.pe/munichancay-lima,10,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 1,500.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 01 AÑO, EXPERIENCIA ESPECIFICA  06 MESES",SECUNDARIA COMPLETA,NO APLICA,"CONOCIMIENTO DE LA LEY DE SEGURIDAD CIUDADANA Nº 27933, LEY DE SERVICIO DE SERENAZGO Nº 31297  Y MANUAL DE SERENAZGO","RESISTENCIA FISICA, RESPETO, PUNTUALIDAD, RESPONSABILIDAD, TRABAJO EN EQUIPO, HONRADEZ, TRABAJO BAJPO PRESION",SERENO A PIE,Municipalidad Distrital De Chancay,00f99cd5-6bab-58e1-beeb-3ab0fc7309d0
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,000.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 2 AÑOS, EXPERIENCIA ESPECIFICA 3 MESES","TECNICO SUPERIOR COMPLETA - SECRETARIADO EJECUTIVO COMPUTARIZADO, ADMINISTRACION",CURSOS ADMINISTRATIVOS EN LA GESTION PUBLICA,"OFIMATICA, REDACCION, ADMINISTRACION DE DOCUMENTOS","PUNTUALIDAD, RESPONSABILIDAD, CONFIABILIDAD, EMPATIA",SECRETARIA - MERCADO,Municipalidad Distrital De Chancay,f178431e-a36a-5653-b96d-79eba7f98eb1
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 1,500.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 1 AÑO, 3 MESES EXPERIENCIA ESPECIFICA",PRIMARIA COMPLETA,NO APLICA,CONOCIMIENTOS BASICOS EN LIMPIEZA,"INNOVACION, LIDERAZGO, TRABAJO EN EQUIPO, PROACTIVIDAD, EMPATIA, COMUNICACION EFECTIVA, RESPONSABILIDAD, PUNTUALIDAD",PERSONAL DE LIMPIEZA - TALLERES PRODUCTIVOS,Municipalidad Distrital De Chancay,6ce1185a-aeeb-5ea2-8c61-24c6947e8f14
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 1,500.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 1 AÑO, EXPERIENCIA ESPECIFICA 3 MESES",PRIMARIA COMPLETA,NO APLICA,CONOCIMIENTOS BASICOS EN LIMPIEZA,"INNOVACION, LIDERAZGO, TRABAJO EN EQUIPO, PROACTIVIDAD, EMPATIA, COMUNICACION EFECTIVA, RESPONSABILIDAD, PUNTUALIDAD",PERSONAL DE LIMPIEZA - CASA DE LA MUJER,Municipalidad Distrital De Chancay,aec70f60-05cc-506a-8bcc-18126bf6ac20
https://portal.mpfn.gob.pe/convocatoria/convocatorias,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-63,"S/. 8,114.19",26/09/2024,10/10/2024,"04 AÑOS DE EXPERIENCIA LABORAL GENERAL
02 AÑOS DE EXPERIENCIA LABORAL ESPECIFICA EN EL SECTOR PÚBLICO",TITULO PROFESONAL UNIVERSITARIO EN LA CARRERA DE DERECHO.,"CONTAR CON PROGRAMA DE ESPECIALIZACIÓN EN LEY DEL PROCEDIMIENTO ADMINISTRATIVO GENERAL N° 27444 O GESTIÓN PÚBLICA O POLÍTICAS PÚBLICAS O  DERECHO ADMINISTRATIVO, NO MENOR A (90) HORAS ACADEMICAS,NO ACUMULABLE",NORMAS DE PROCEDIMIENTOS ADMINISTRATIVOS Y GESTIÓN PÚBLICA,"VOCACIÓN DE SERVICIO, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO,  COMUNICACIÓN ASERTIVA",ABOGADO,Ministerio Publico-Gerencia General,e869af43-ce0f-5a27-a750-ada008beff0a
https://convocatorias.minsa.gob.pe/convocatorias,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-071,"S/. 5,500.00",26/09/2024,10/10/2024,"-	EXPERIENCIA GENERAL MÍNIMA DE TRES (03) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
-	EXPERIENCIA DE DOS (02) AÑOS REALIZANDO FUNCIONES COMO ANALISTA ECONÓMICO Y/O ECONOMISTA Y/O ANALISTA O ESPECIALISTA DE INVERSIONES EN EL SECTOR PÚBLICO.",-	TÍTULO PROFESIONAL UNIVERSITARIO EN ECONOMÍA Y/O INGENIERÍA ECONÓMICA. -	COLEGIADO Y HABILITADO.,-	CURSO O DIPLOMADO O ESPECIALIZACIÓN EN PROYECTOS DE INVERSIÓN PÚBLICA Y/O INVIERTE.PE -	CURSO O DIPLOMADO O ESPECIALIZACIÓN EN INDICADORES Y/O COSTOS Y PRESUPUESTOS Y/O MICROSOFT SQL.,-	CONOCIMIENTO DE HERRAMIENTAS ESTADÍSTICAS. CONOCIMIENTO DE OFIMÁTICA A NIVEL INTERMEDIO.,-	CAPACIDAD DE COORDINACIÓN Y TRABAJO EN EQUIPO. -	PERSONALIDAD PROACTIVA Y BUENA DISPOSICIÓN. -	CAPACIDAD PARA DESEMPEÑAR TRABAJOS BAJO PRESIÓN. -	INICIATIVA Y BUENA REDACCIÓN. -	ÉTICA Y VALORES: SOLIDARIDAD Y HONRADEZ.,UN/A (01) ANALISTA EN ECONOMÍA,Ministerio De Salud,5809d8b8-e679-5362-a178-5f377ac9c2e0
https://convocatoria.minjus.gob.pe/convocatoria/public/index.xhtml,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-823,"S/. 12,114.19",26/09/2024,10/10/2024,"•	EXPERIENCIA LABORAL GENERAL MÍNIMA DE SIETE (07) AÑOS, EN EL SECTOR PÚBLICO Y/O PRIVADO (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).
•	EXPERIENCIA ESPECÍFICA MÍNIMA DE SEIS (06) AÑOS EN FUNCIÓN O MATERIA, EN EL SECTOR PÚBLICO Y/O PRIVADO. (MÍNIMO EN EL NIVEL DE ESPECIALISTA O SU EQUIVALENTE) (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO). 
•	EXPERIENCIA ESPECÍFICA MÍNIMA DE CINCO (05) AÑOS EN FUNCIÓN O MATERIA, EN EL SECTOR PÚBLICO. (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).","•	TÍTULO PROFESIONAL EN DERECHO, COLEGIADO Y HABILITACIÓN VIGENTE (ACREDITAR CON COPIA DEL TÍTULO, COPIA DE COLEGIATURA Y CONSTANCIA DE HABILITACIÓN VIGENTE, LA QUE DEBERÁ ESTAR VIGENTE HASTA LA FINALIZACIÓN DE LA ETAPA DE LA EVALUACIÓN CURRICULAR, CONFORME AL CRONOGRAMA DEL PRESENTE PROCESO DE CONTRATACIÓN). •	EGRESADO DE MAESTRÍA EN DERECHO CIVIL Y/O DERECHO PRIVADO (ACREDITAR CON COPIA DE CONSTANCIA DE EGRESO).","•	DIPLOMADO EN DERECHO CIVIL Y/O DERECHO CONSTITUCIONAL Y/O PROCESAL CONSTITUCIONAL Y/O DERECHOS INTERNACIONAL, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO).","•	DERECHO CONSTITUCIONAL, DERECHO PRIVADO, DERECHO CIVIL, DERECHOS HUMANOS Y GESTIÓN PÚBLICA (*)  •	CONOCIMIENTO DE OFIMÁTICA (*): -	PROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC.), -	HOJA DE CÁLCULO (EXCEL, OPENCALC, ETC.) -	PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC.),  TODOS CON NIVEL DE DOMINIO BÁSICO.   •	CONOCIMIENTOS EN IDIOMA INGLÉS AL NIVEL INTERMEDIO (*)",•	COMPROMISO •	RESPONSABILIDAD •	VOCACIÓN DE SERVICIO •	ADAPTABILIDAD – FLEXIBILIDAD •	COMUNICACIÓN •	ORIENTACIÓN A RESULTADOS •	TRABAJO BAJO PRESIÓN •	ANÁLISIS •	PLANIFICACIÓN •	PROACTIVIDAD,EXPERTO LEGAL EN DERECHO PRIVADO PARA EL GABINETE DE ASESORES,Ministerio De Justicia Y Derechos Humanos,c0273594-ab99-531b-9b4e-1914fd78768d
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasV.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-29,"S/. 3,722.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL: EXPERIENCIA NO MENOR DE 02 AÑOS EN EL SECTOR PÚBLICO O PRIVADO.
EXPERIENCIA ESPECÍFICA REQUERIDA EN EL PUESTO O CARGO: HABER SERVIDO ININTERRUMPIDAMENTE DURANTE MÁS DE 02 AÑOS COMO SECRETARIO DE JUZGADO O HABER EJERCIDO LA ABOGACÍA O DESEMPEÑANDO DOCENCIA UNIVERSITARIA EN DISCIPLINA JURÍDICA, POR IGUAL TÉRMINO.","OBLIGATORIO: TÍTULO DE ABOGADO/A, CON COLEGIATURA Y HABILITACIÓN PROFESIONAL VIGENTE. 	OBLIGATORIO: ESTUDIOS DE MAESTRÍA EN DERECHO PENAL O DERECHO PROCESAL PENAL O NUEVO CÓDIGO PROCESAL.","DESEABLE: DIPLOMADOS Y/O PROGRAMAS DE ESPECIALIZACIÓN EN TEMAS RELACIONADOS AL DERECHO PENAL, DERECHO PROCESAL PENAL Y NUEVO CÓDIGO PROCESAL PENAL (MÍNIMO 90 HORAS POR PROGRAMA).",CONOCIMIENTOS EN EL NUEVO CÓDIGO PROCESAL PENAL EN MATERIA RELACIONADA CON EL ÁMBITO DE SU COMPETENCIA. 	CONOCIMIENTOS Y MANEJO DE OFIMÁTICA.  	CONOCIMIENTO DE CONTROL ESTADÍSTICO DE PROCESOS,"REDACCIÓN, ORGANIZACIÓN DE INFORMACIÓN , COMPRENSIÓN LECTORA, ANÁLISIS Y SÍNTESIS.",ESPECIALISTA JUDICIAL DE SALA,Poder Judicial,b1794e51-0cc0-5f2b-8e15-b7e8017d1d14
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasV.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-29,"S/. 2,972.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL: EXPERIENCIA NO MENOR DE 02 AÑOS EN EL SECTOR PÚBLICO O PRIVADO.
EXPERIENCIA ESPECÍFICA REQUERIDA EN LA FUNCIÓN O MATERIA: 01 AÑO DE EXPERIENCIA EN LA ESPECIALIDAD PENAL.","OBLIGATORIO: TÍTULO DE ABOGADO/A, CON COLEGIATURA Y HABILITACIÓN PROFESIONAL VIGENTE.","DESEABLE: DIPLOMADOS Y/O PROGRAMAS DE ESPECIALIZACIÓN EN TEMAS RELACIONADOS AL DERECHO PENAL, DERECHO PROCESAL PENAL Y NUEVO CÓDIGO PROCESAL PENAL (MÍNIMO 90 HORAS POR PROGRAMA).",CONOCIMIENTOS DE DERECHO PENAL Y EN EL NUEVO CÓDIGO PROCESAL PENAL. 	CONOCIMIENTOS Y MANEJO DE OFIMÁTICA.,"ANÁLISIS, REDACCIÓN, SÍNTESIS, RAZONAMIENTO LÓGICO Y ADAPTABILIDAD.",ESPECIALISTA JUDICIAL DE AUDIENCIA,Poder Judicial,ccbc08ed-4fbe-57ef-9338-2c86d6a3098a
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,ESTUDIOS TECNICOS DE LAS CARRERAS DE ADMINISTRACION Y/O AFINES,CURSOS Y/O PROGRAMAS DE ESPECIALIZACION EN GESTION PUBLICA,"OFIMATICA, EXCEL, POWER POINT, WORD","ANALISIS DE PROBLEMAS, EMPATIA, COMUNICACION ORAL, RESPONSABILIDAD, PUNTUALIDAD",TECNICO I,Municipalidad Distrital De Chancay,3e2fa55b-e84d-5979-aef4-ccce14ee4e39
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,"EGRESADOS DE LA CARRERA TECNICA DE CONTABILIDAD, ECONOMIA, ADMINISTRACION O AFINES POR LA FORMACION","CURSOS EN MATERIA TRIBUTARIA, ADMINISTRATIVA Y/O ECONOMICA. DIPLOMADO EN GESTION PUBLICA",CONOCIMIENTO RESPECTO A TRIBUTACION MUNICIPAL,"ATENCION, ANALISIS, TRABAJO BAJO PRESION, COMUNICACION ACERTIVA Y EMPATIA.",TECNICO I,Municipalidad Distrital De Chancay,3e2fa55b-e84d-5979-aef4-ccce14ee4e39
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,"EGRESADO UNIVERSITARIO DE DE LA ESPECIALIDAD DE CIENCIAS DE LA COMUNICACION, DERECHO, ADMINISTRACION Y/O AFINES","CURSO EN GESTION PUBLICA, OFIMATICA Y OTROS RELACIONADOS","CONOCIMIENTO EN TRAMITES ADMINISTRATIVOS, EN LA ORGANIZACION Y PLANIFICACION DE LA ADMINISTRACION PUBLICA, EN OFIMATICA NIVEL INTERMEDIO","LIDERAZGO, ARTICULACION CON EL ENTORNO POLITICO, VISION ESTRATEGICO, CAPACIDAD DE GESTION, VOCACION DE SERVICIO, ORIENTACION A RESULTADOS, TRABAJO EN EQUIPO",TECNICO I,Municipalidad Distrital De Chancay,3e2fa55b-e84d-5979-aef4-ccce14ee4e39
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,000.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL DE 2 AÑOS, EXPERIENCIA ESPECIFICA DE 6 MESES","TECNICO SUPERIOR INCOMPLETA - ADMINISTRACION Y FINANZAS, CONTABILIDAD Y/O AFINES","CURSOS EN GESTION PUBLICA, CONTABILIDAD GUBERNAMENTAL Y/O AFINES","ADMINISTRACION, GESTION PUBLICA Y SIAF","ATENCION AL USUARIO, DOMINIO INTERPERSONAL, TRABAJO EN EQUIPO Y BAJO PRESION, EMPATIA, COMPROMISO, COOPERACION",TECNICO ADMINISTRATIVO II,Municipalidad Distrital De Chancay,ec80a120-09a7-51ae-836e-cefa3d841f44
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 3 AÑO, EXPERIENCIA ESPECIFICA 1 AÑO","UNIVERSITARIA INCOMPLETA - ESTUDIOS UNIVERSITARIOS EN LA CARRERA DE DERECHO, ECONOMIA, ADMINISTRACION Y/O AFINES","CURSO EN GESTION PUBLICA Y MUNICIPAL, CURSO DE ESPECIALIZACION EN ARGUMENTACION Y REDACCION JURIDICA","OFIMATICA, REDACCION ADMINISTRACION DE DOCUMENTOS","PUNTUALIDAD, RESPONSABLE, CONFIABLE, TRABAJO BAJO PRESION Y HONESTIDAD",TECNICO ADMINISTRATIVO I,Municipalidad Distrital De Chancay,f4bbaedd-e42e-5576-98c3-67a0044c9bd9
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL DE 3 AÑOS, EXPERIENCIA ESPECIFICA DE 1 AÑO","TECNICO SUPERIOR INCOMPLETA - ADMINISTRACION Y FINANZAS, CONTABILIDAD Y/O AFINES","CURSOS DE ESPECIALIZACION EN CONTABILIDAD GUBERNAMENTAL, DIPLOMADOS EN GESTION MUNICIPAL, CONTRATACIONES CON EL ESTADO, SIGA, SEACE Y/O SIAF",ADMINISTRACION Y GESTION PUBLICA,"ATENCION AL USUARIO, DOMINIO INTERPERSONAL, TRABAJO EN EQUIPO Y BAJO PRESION, EMPATIA, COMPROMISO, COOPERACION",TECNICO ADMINISTRATIVO I,Municipalidad Distrital De Chancay,f4bbaedd-e42e-5576-98c3-67a0044c9bd9
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,000.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 2 AÑOS, EXPERIENCIA ESPECIFICA 6 MESES","TECNICO SUPERIOR INCOMPLETA - ADMINISTRACION, CONTABILIDAD, ECONOMIA O AFINES","CURSO EN OFIMATICA, CURSO EN ADMINISTRACION DE OPERACIONES","REDACCION, GESTION DE DOCUMENTOS, GESTION PUBLICA","TRABAJO EN EQUIPO, DINAMISMO, INICIATIVA, EMPATIA, ATENCION AL PUBLICO",TECNICO 2,Municipalidad Distrital De Chancay,ca665b0e-b1ee-56b5-b249-df27e815e6a2
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 3 AÑOS, EXPERIENCIA ESPECIFICA 1 AÑO","TECNICO SUPERIOR INCOMPLETA - ADMINISTRACION, NEGOCIOS INTERNACIONALES, CONTABILIDAD, ECONOMIA O AFINES",CURSOS RELACIONADOS CON LA FISCALIZACION AMBIENTAL Y SUPERVISIONES AMBIENTALES,"OFIMATICA, REDACCION ADMINISTRATIVA DE DOCUMENTOS","PUNTUALIDAD, HONRADEZ, TRABAJO EN EQUIPO, TRABAJO BAJO PRESION Y HONESTIDAD",TECNICO 1 - FISCALIZACION AMBIENTAL,Municipalidad Distrital De Chancay,fa705cd7-d44f-53a2-a4b2-7217ef3e06cb
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 3 AÑOS, EXPERIENCIA ESPECIFICA 1 AÑO","UNIVERSITARIA INCOMPLETA - EDUCACION, PEDAGOGIA O AFINES",CURSOS RELACIONADOS CON LA EDUCACION AMBIENTAL,"OFIMATICA, REDACCION ADMINISTRATIVA DE DOCUMENTOS","PUNTUALIDAD, RESPONSABLE CONFIABLE, TRABAJO BAJO PRESION Y HONESTIDAD",TECNICO 1 - EDUCA,Municipalidad Distrital De Chancay,fbe99106-7d43-5d24-8dd4-f2753cb3d42f
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 3 AÑOS, EXPERIENCIA ESPECIFICA 1 AÑO","UNIVERSITARIA INCOMPLETA - INGENIERIA AGRONOMA, INDUSTRIAL O AFINES","DIPLOMADO EN SEGURIDAD Y SALUD OCUPACIONAL EN MEDIO AMBIENTE, CURSO GESTION","FERTILIZACION, MANEJO FITOSANITARIO, PROPAGACION DE PLAGAS, HOJAS DE CALCULO","TRABAJO EN EQUIPO, DINAMISMO, INICIATIVA, CAPACIDAD DE LIDERAZGO, EMPATICO",TECNICO 1,Municipalidad Distrital De Chancay,a2befab7-c90c-513e-a55c-1d61a7fe12e7
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,000.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 2 AÑOS, EXPERIENCIA ESPECIFICA 6 MESES",UNIVERSITARIA COMPLERA - TITULO/LICENCIATURA EN ESTUDIOS DE TRABAJO SOCIAL,"CURSOS EN SUBSIDIOS, CURSOS EN RECURSOS HUMANOS Y/O OTROS RELACIONADOS","GESTION PUBLICA, OFIMATICA","TRABAJO BAJO PRESION, COMPAÑERISMO, PUNTUALIDAD, BUEN TRATO",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,000.00",26/09/2024,10/10/2024,DOS AÑOS DE EXPERIENCIA LABORAL GENERAL Y SEIS MESES DE EXPERIENCIA ESPECIFICA.,"ESTUDIOS UNIVERSITARIOS DE LAS CARRERAS DE INGENIERIA AMBIENTAL, QUIMICA, AGRICOLA O AFINES",CONOCIMIENTO EN EDUCACION SANITARIA,CONOCIMIENTO SOBRE EL PLAN DE INCENTIVOS DEL AREA TECNICA MUNICIPAL,"LIDERAZGO, ANALISIS, VOCACION DE SERVICIO, TRABAJO BAJO PRESION, ORIENTACION A RESULTADOS, TRABAJO EN EQUIPO",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,000.00",26/09/2024,10/10/2024,DOS AÑOS DE EXPERIENCIA LABORAL GENERAL Y SEIS MESES DE EXPERIENCIA ESPECIFICA.,"EGRESADOS DE LA CARRERA TECNICA DE SECRETARIADO EJECUTIVO, ADMINISTRACION, ADMINISTRACION BANCARIA O AFINES POR LA FORMACION","CURSOS EN SECRETARIADO, MATERIA TRIBUTARIA, ADMINISTRATIVA Y/O ECONOMICA. DIPLOMADO EN GESTION PUBLICA",INDISTINTO,"ATENCION, ANALISIS, TRABAJO BAJO PRESION, COMUNICACION ACERTIVA Y EMPATIA.",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,000.00",26/09/2024,10/10/2024,DOS AÑOS DE EXPERIENCIA LABORAL GENERAL Y SEIS MESES DE EXPERIENCIA ESPECIFICA.,"EGRESADOS DE LA CARRERA TECNICA DE CONTABILIDAD, ADMINISTRACION Y/O AFINES","DIPLOMADO EN GESTION MUNICIPAL Y DESARROLLO LOCAL, CURSO DE ADMINISTRACION Y GESTION DE ORGANIZACION SOCIALES",GESTION PUBLICA,"LIDERAZGO, ARTICULACION CON EL ENTORNO POLITICO, VISION ESTRATEGICO, CAPACIDAD DE GESTION, VOCACION DE SERVICIO, ORIENTACION A RESULTADOS, TRABAJO EN EQUIPO",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-6,"S/. 2,000.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 02 AÑOS, EXPERIENCIA ESPECIFICA 06 MESES","EGRESADO DE CONTABILIDAD, ADMINISTRACION",GESTION PUBLICA,"COMPUTACION, OFIMATICA Y/O OTROS SIMILARES","COMPAÑERISMO, RESPETO, PUNTUALIDAD, HONRADES",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,000.00",26/09/2024,10/10/2024,DOS AÑOS DE EXPERIENCIA LABORAL GENERAL Y SEIS MESES DE EXPERIENCIA ESPECIFICA.,"BACHILLER EN LAS CARRERAS DE ECONOMIA, INGENIERIA ECONOMICA O AFINES POR LA FORMACION",CURSOS EN GESTION PUBLICA,"CONOCIMIENTOS RESPECTO A TRIBUTACION MUNICIPAL, OFIMATICA BASICO","ATENCION, ANALISIS, TRABAJO BAJO PRESION, COMUNICACION ACERTIVA Y EMPATIA.",TECNICO II,Municipalidad Distrital De Chancay,847b7952-9585-5776-9666-9dd6f1fcaa69
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,ESTUDIOS TENICOS DE LAS CARRERAS DE ADMINISTRACION Y/O AFINES,CURSO Y/O DIPLOMADO EN SECRETARIADO,"OFIMATICA, EXCEL, POWER POINT, WORD","VOCACION DE SERVICIO, EFICIENCIA EN EL DESEMPEÑO DE SUS LABORES, PUNTUALIDAD, RESPONSABILIDAD, EMPATIA",TECNICO I - SGECYD,Municipalidad Distrital De Chancay,66f1e607-0b1b-58ca-8dea-52dc4f6e18d0
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,ESTUDIOS UNIVERSITARIOS DE LAS CARRERAS DE ADMINISTRACION Y/O AFINES,CURSOS DE DIGITALIZACION Y COMPUTACION,CONOCIMIENTOS EN OFIMATICA NIVEL BASICO,"TRABAJO EN EQUIPO, DINAMISMO, ORGANIZACION DE INFORMACION, REDACCION Y CONTROL DE DOCUMENTOS Y TECNICAS DE ARCHIVO",TECNICO I - SGBIS,Municipalidad Distrital De Chancay,12fdc60e-f1cf-5a1f-93a8-903a567e5d0e
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-055,"S/. 2,200.00",26/09/2024,10/10/2024,"EXPERIENCIA GENERAL 03 AÑOS, EXPERIENCIA ESPECIFICA 01 AÑO",TECNICO SUPERIOR COMPLETA- EGRESADO EN COMPUTACION INFORMATICA O AFINES,"DIPLOMADO EN GESTION PUBLICA, DIPLOMADO EN PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR","GESTION PUBLICA, ORDENANZAS MUNICIPALES, LEY DE PROCEDIMIENTO ADMINISTRATIVO GENERAL","ATENCION DINAMISMO, CONFIDENCIALIDAD, HABILIDAD PARA TRABAJAR EN EQUIPO Y ORDEN.",TECNICO I,Municipalidad Distrital De Chancay,3e2fa55b-e84d-5979-aef4-ccce14ee4e39
https://www.gob.pe/munichancay-lima,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,"S/. 2,200.00",26/09/2024,10/10/2024,TRES AÑOS DE EXPERIENCIA LABORAL GENERAL Y UN AÑO DE EXPERIENCIA ESPECIFICA.,"ESTUDIOS UNIVERSITARIOS DE LAS CARRERAS DE ADMINISTRACION, INGENIERIA O AFINES",OFIMATICA NIVEL BASICO,"GESTION Y TRAMITE DOCUMENTARIO, OFIMATICA","VOCACION DE SERVICIO, ORIENTACION AL USUARIO, ORIENTACION A RESULTADOS, TRABAJO EN EQUIPO",TECNICO I,Municipalidad Distrital De Chancay,3e2fa55b-e84d-5979-aef4-ccce14ee4e39
