position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1175,1,"S/. 1,614.19",01/10/2024,15/10/2024,6732a749-1e51-4433-91f2-9e03df61c103
"""COORDINADOR/A MACROREGIONAL SUR""
",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-269,1,"S/. 12,000.00",30/09/2024,14/10/2024,f76fd6c9-2a63-4ab2-9232-a0dde33a6603
"APOYO ADMINISTRATIVO
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,PUNO - JULIACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-258,1,"S/. 2,000.00",30/09/2024,14/10/2024,0101bb7b-719e-44d7-85d3-8178090580f9
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) DOCENTE PARA LA ENSEÑANZA DE LA ASIGNATURA DE HISTORIA Y GEOGRAFÍA PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN PUNO - SUPLENCIA TEMPORAL (008678)
",MINISTERIO DE EDUCACION,PUNO - CHUCUITO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-769,1,"S/. 4,500.00",27/09/2024,11/10/2024,3990d042-e5c4-489c-93af-e56b837c78a0
"ASISTENTE JURISDICCIONAL
",PODER JUDICIAL,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-022,1,"S/. 2,572.00",26/09/2024,10/10/2024,9d7d06a1-2468-420b-8e37-ae3f50f9234b
"SUBGERENTE DE EDUCACIÓN, CULTURA Y DEPORTE
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,700.00",25/09/2024,09/10/2024,6b97e550-603e-482d-b53a-87cdce4ae8c0
"SUBGERENTE DE DESARROLLO AGROPECUARIO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",25/09/2024,09/10/2024,c258b1b5-db4c-42b6-8417-7e891b2eb558
"SECRETARIA
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",25/09/2024,09/10/2024,64d3adb6-fa23-458a-98c7-b135081ac11a
"PSICÓLOGO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",25/09/2024,09/10/2024,b4d3ac3c-f53b-4afc-9301-6d9d9a7b5066
"JEFE DE PROGRAMA VASO DE LECHE-PVL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,b437a6c1-210a-4104-b6cc-e985b8a37a6a
"JEFE DE PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA-PCA
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,3cd35514-8dd3-4f3a-ac70-05279baa5dc8
"JEFE DE OPERACIONES
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,40898d91-8787-40f9-be59-dafd9dc2319e
"JEFE DE MAQUINARIA AGRÍCOLA
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,daac9526-fcfe-4a8e-8aaa-6e5a44f401b1
"JEFE DE LA OFICINA GENERAL DE ATENCIÓN AL CIUDADANO Y GESTIÓN DOCUMENTARIA
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,200.00",25/09/2024,09/10/2024,2c6f08cb-c509-430f-bafc-14637751e10c
"JEFE DE LA OFICINA DE TECNOLOGÍAS DE INFORMACIÓN
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,700.00",25/09/2024,09/10/2024,99b6fae5-1155-4770-b0c5-c630b5b7b029
"JEFE DE LA OFICINA DE ATENCIÓN AL CIUDADANO Y TRAMITE DOCUMENTARIO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",25/09/2024,09/10/2024,6af3262f-a82f-439d-8699-01b2a6450d68
"JEFE DE LA DEFENSORÍA MUNICIPAL DE LA NIÑA, NIÑO Y ADOLESCENTE
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,f5dea9b1-226f-422e-a852-2fcaca04654f
"JEFE DE EQUIPO MECÁNICO Y TALLER
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,c9906046-724b-4553-90d8-4ea32f2d83bc
"JEFE DE CONTROL PATRIMONIAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,3cafa8c6-b5c5-40cd-bb4c-988286d6a1f7
"GERENTE DEL INSTITUTO VIAL PROVINCIAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",25/09/2024,09/10/2024,5274a025-bab3-4eb2-a21d-1f04463e788a
"GERENTE DE DESARROLLO URBANO-RURAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",25/09/2024,09/10/2024,c3dfb805-1bb1-43e3-b826-586107f1817a
"ESPECIALISTA EN TRANSPORTE (SNC) (RNS)
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",25/09/2024,09/10/2024,46687169-e12c-40fb-9529-7d95ef90e3ba
"ESPECIALISTA EN REMUNERACIONES
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,90e22045-d5f2-4775-9fbd-f1087adc944b
"ESPECIALISTA EN CONTROL PREVIO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,600.00",25/09/2024,09/10/2024,a0bdc597-473a-4499-a8e7-898cbe3124be
"ESPECIALISTA EN CONTRATACIONES
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,700.00",25/09/2024,09/10/2024,deeacac3-a7c5-44ff-a053-ae5f1585dea7
"ESPECIALISTA EN COMERCIO Y TURISMO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",25/09/2024,09/10/2024,eabacd4d-c21e-4c8e-83d1-6e60cb6b7639
"ESPECIALISTA EN CENTRO DE OPERACIONES DE EMERGENCIA PROVINCIAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,700.00",25/09/2024,09/10/2024,eb15fa72-2524-4a1e-a6fe-ffc3e962852a
"ESPECIALISTA EN ADMINISTRACIÓN
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,700.00",25/09/2024,09/10/2024,8adbce76-3693-4b2b-ab98-ddb3d1b79791
"CAJERO I
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",25/09/2024,09/10/2024,472176a9-b4b1-4cd5-9f12-80b2cebd504e
"ASISTENTE PARA PROCURADURÍA PÚBLICA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",25/09/2024,09/10/2024,8cb50b2e-6a4d-40d5-b4c4-987dbaa3412f
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,700.00",25/09/2024,09/10/2024,6268ffab-a31d-439d-8a9c-de93dc460f81
"ABOGADA
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,700.00",25/09/2024,09/10/2024,a5bdad49-f48f-42f7-96f8-b229147ced80
"TÉCNICO DE LABORATORIO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 2,755.00",25/09/2024,09/10/2024,04c3c305-9aac-4495-8a52-35b964e25426
"TRABAJADORA SOCIAL
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,2d2b657a-6076-4aa9-8160-f50993223c0f
"TRABAJADOR(A) DE SERVICIO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,S/. 962.50,25/09/2024,09/10/2024,88f4a6f7-bbb0-4275-992e-582a0370db06
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 1,017.50",25/09/2024,09/10/2024,55fa5bee-9ffe-4c83-a642-23ee379b1e81
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,2,"S/. 1,017.50",25/09/2024,09/10/2024,bf5ef9ac-f69c-443f-9cd0-28b7e640e9c1
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,3,"S/. 1,017.50",25/09/2024,09/10/2024,bbb8dbf9-d5ee-4be4-a9a3-f4504520ada1
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 1,017.50",25/09/2024,09/10/2024,34d3504b-dfe3-4ab7-9e00-33bc899a8b01
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,2,"S/. 1,017.50",25/09/2024,09/10/2024,5bf2f358-7a51-45a7-a604-8ee735da18c1
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 1,017.50",25/09/2024,09/10/2024,66e9ab05-ce8e-466a-a054-a0f8138bb9ee
"TECNICO EN ESTADISTICA
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,3,"S/. 1,017.50",25/09/2024,09/10/2024,5f67b9a2-4358-4f57-9cb5-cb8330169bcd
"QUIMICO FARMACEUTICO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,972fe5f0-c39f-4b40-9193-efabeafcf015
"QUIMICO FARMACEUTICO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,c1bc4c71-591b-4115-b296-c60a42d911f3
"PSICOLOGO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,e22e13f7-cbfb-4e7f-818b-123ae5f4804d
"MÉDICO CIRUJANO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 6,624.00",25/09/2024,09/10/2024,c0e8ea95-66f2-4530-aa3d-71f59ab1db66
"MEDICO VETERINARIO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,972f8151-6e65-4930-a8d0-aba290c75c6a
"MEDICO CIRUJANO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 6,624.00",25/09/2024,09/10/2024,8f3a347c-4d22-43e0-9f29-7806db562b39
"LIC. EN NUTRICIÓN HUMANA
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,0093dd0d-e0e3-42b3-9036-572eec680595
"ENFERMERA(O)
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,ee1fb85f-de6b-4528-8738-b296c3546dc5
"ENFERMERA(O)
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,eee06b44-8c67-489b-b257-d5fb521563e4
"ENFERMERA(O)
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,30c1fc8a-b8b7-4059-b571-49fa9cd632d4
"ENFERMERA
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,3,"S/. 5,300.00",25/09/2024,09/10/2024,ab6e38fd-e794-41dc-8c45-86bd8a86da04
"CHOFER (CONDUCTOR)
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,3,"S/. 1,017.50",25/09/2024,09/10/2024,bdd16228-017e-4516-afbd-224768a52558
"BIOLOGO
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 5,300.00",25/09/2024,09/10/2024,a0e201bb-45b9-4326-a2ef-552b9ab5e8a2
"AUXILIAR EN FARMACIA
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 2,697.00",25/09/2024,09/10/2024,7fffca5b-5661-45e4-b274-da9949a7f5ee
"ASISTENTE PROFESIONAL
",DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,276-02,1,"S/. 3,023.00",25/09/2024,09/10/2024,a7443177-9b09-43c8-b34e-236a9c2414f8
"SUBGERENTE DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",25/09/2024,09/10/2024,46700396-1bcd-4436-b83f-7ed0df37cea7
"SUBGERENTE DE OBRAS PUBLICAS Y MANTENIMIENTO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",25/09/2024,09/10/2024,276a4ad3-a2b1-4f86-be18-1ffdab3e76c4
"SUBGERENTE DE PLANEAMIENTO, CONTROL URBANO Y CATASTRO
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",25/09/2024,09/10/2024,1f493f48-c086-40ad-afed-d3bc615863ec
"SUBGERENTE DE ÁREA TÉCNICA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",25/09/2024,09/10/2024,fa3ad5cc-e125-4b23-a14c-73bfeecc0382
"SUBGERENTE DE TRANSPORTE Y CIRCULACIÓN TERRESTRE
",MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,900.00",25/09/2024,09/10/2024,1fb76f85-1a6b-444a-b939-44afcf259947
"SUB GERENTE DE CATASTRO Y ACONDICIONAMIENTO TERRITORIAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,800.00",24/09/2024,07/10/2024,61e5fc2c-22ed-4efb-90f4-a57a57dd07a2
"SUB GERENTE DE ACTIVIDADES ECONÓMICAS
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,500.00",24/09/2024,07/10/2024,20914d0b-69cc-440b-8ddd-a48771469d21
"SOLDADOR
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",24/09/2024,07/10/2024,ccd14370-52b5-4dde-803b-deb45621e4bf
"RESPONSABLE DE LA OFICINA DE OMAPED
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",24/09/2024,07/10/2024,f8d35e67-5fd7-4de5-ba0e-3fb012abc9be
"RESPONSABLE SOCIAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",24/09/2024,07/10/2024,c2c44f0c-f0ec-49c0-852c-74efdbdf42bd
"PSICÓLOGO
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,231fb14f-96c1-42e1-954d-b37a727d6ec4
"OPERADOR DE TRACTOR ORUGA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",24/09/2024,07/10/2024,ca1865f7-4178-4349-aa0d-7a6ea06f60b2
"NOTIFICADOR TRIBUTARIO
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024,e8996a77-f167-432b-8a86-dc466c8586a1
"NOTIFICADOR
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024,5600d5d2-8c01-49b1-85a5-190e6ffd7f1e
"MECÁNICO II
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",24/09/2024,07/10/2024,772f3bc6-2afc-4198-bbc3-975641cacbbc
"JEFE/A DE LA OFICINA DE PARTICIPACIÓN CIUDADANA, EDUCACIÓN, SALUD, CULTURA Y DEPORTE
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,b8a2e8a0-4829-4dc2-9f41-83093e0af91a
"JEFE(A) DE LA OFICINA DE DEMUNA Y DEFENSORÍA COMUNITARIA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,28086b94-75ea-4fff-b07a-eaa63960cf0c
"JEFE DE LA OFICINA DE ÁREA TÉCNICA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,c46ba65e-8f92-4f7d-a601-071bce6909ef
"INSPECTOR DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,8,"S/. 1,400.00",24/09/2024,07/10/2024,53083625-c5ca-41b0-9d7b-333e53ba73de
"INGENIERO PROYECTISTA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024,7c7ee303-d7ab-404b-be5e-5e6bf1cb5816
"FISCALIZADOR Y NOTIFICADOR
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,600.00",24/09/2024,07/10/2024,303bb3d1-fe6b-4138-b0fb-ef6eb0150410
"FISCALIZADOR - NOTIFICADOR
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024,05a6fa1c-15f8-4e5d-bdf7-4d02ec1df668
"ESPECIALISTA EN SEGUIMIENTO DE PROYECTOS DE INVERSIÓN PÚBLICA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024,76ea10ea-f747-46e7-bf9d-ce9f538790f0
"ESPECIALISTA EN INVERSIÓN PÚBLICA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,feeade44-4dbd-4ab5-a4d8-e002f9926b25
"ESPECIALISTA EN INGENIERIA CIVIL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 5,000.00",24/09/2024,07/10/2024,943e8e20-98ab-4512-bbcf-da1014455753
"ESPECIALISTA EN GESTIÓN ADMINISTRATIVA
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,46074b1e-a3e6-4e7d-8420-e697f4fd8ff2
"ESPECIALISTA EN CONTRATACIÓN EN SERVICIOS
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024,00b99e63-1b7d-485b-ad07-a8124401d1d0
"ESPECIALISTA EN CONTRATACIONES DE OBRAS PÚBLICAS
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,a3afc9fd-9ef6-4dbd-956b-7b58207991d3
"ESPECIALISTA EN ADQUISICIONES
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024,17d13fbb-d1ff-40be-8ee9-32b7a248dcd5
"ESPECIALISTA LEGAL EN SANEAMIENTO DE PREDIOS.
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,4637604c-bc6d-45c2-8dc4-d897040a3cd4
"ESPECIALISTA LEGAL II
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,6d6acad1-c935-47c4-a465-59f765adc55f
"ESPECIALISTA LEGAL I
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,2c75b0c9-d14f-4d5a-8110-0fdfd0452b7f
"ESPECIALISTA LEGAL I
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,61d1cfb0-b6b7-4dd0-9223-dd21aef53426
"ESPECIALISTA LEGAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,55469e95-32df-4290-8360-8548818ceee0
"ESPECIALISTA LEGAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,1cb2a375-c4f5-4026-8a78-f5c19d19737e
"ESPECIALISTA LEGAL
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024,6ac39b6d-471a-4396-86d7-a33a2f532cb9
"ESPECIALISTA  EN TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024,f88edf43-25e8-43c9-8c7e-cf5d21abde7f
